Property ID|grade_id|manager_id|market_id|state_id|type_id|Year Built|year_acquired|year_renovation|Grade|Manager|Market|Type|Property|Address|City|State|Zip|Latitude|Longitude|GLA Mall|GLA Shop|groundLease|HHI_10mi|levels|movie|NOI_estimate|Occupancy|population_10mi|Sales per SF|sales_SF_exApple|screens|Stores|superZipsServed_10mi|tap_score|Value|Nominal Cap Rate
506|3|17|2|31|1|1990||2001|C-||Other|Mall|Steeplegate Mall|270 Louden Road|Concord|NH|3301|43.224488|-71.488838|480120|223773||79025.47320751|1|none|2.21171051|0.67|88768|147|147||56|0|16.9|8.45597636|0.2615559
507|9|54|198|5|1|1980|2007|2007|A-||Oakland-East Bay|Mall|Stoneridge|1 Stoneridge Mall|Pleasanton|CA|94588|37.6938|-121.92434|1299686|585171||136930.01983248|2|None|39.10385647|0.979|642021|670.8|595||165|6|92.1|438.54233593|0.0891678
508|9|54|162|36|1|1965||2008|A-||Cleveland|Mall|Summit Mall|3265 W. Market St.|Akron|OH|44333|41.132234|-81.618112|777524|349614.9||58905.56860457|1|none|8.71055398|0.906|383257|499.2|365||119|1|59.1|97.68721132|0.0891678
510|4|318|2|44|1|1988||1992|C||Other|Mall|Sunland Park Mall|750 Sunland Park Drive|El Paso|TX|79912|31.817899|-106.545261|918475|417287.25||52995.33402101|2|Cinema|5.62631555|0.657|343544|220.5|220.5|6|114|0|49|25.61753768|0.21962749
512|5|62|185|35|1|1973||2001|C+||Long Island|Mall|Sunrise|1 Sunrise Mall|Massapequa|NY|11758|40.682865|-73.432423|1195869.29|563879.2475077||117089.80298048|2|none|15.31002518|0.87571429|951698|313.6|313.6||115|7|85|82.44949348|0.18568974
513|4|26|2|44|1|1979||2007|C||Other|Mall|Sunset Mall|4001 Sunset Drive|San Angelo|TX|76904|31.4282132|-100.4950987|559864|219678||59399.067741|1|None|3.935454|0.71816667|108730|220.5|220.5||72|0|43.1|17.91876765|0.21962749
514|5|35|205|4|1|1990|2002|2002|C+||Phoenix|Mall|Superstition Springs Center|6555 East Southern Avenue|East Mesa|AZ|85206|33.393763|-111.690058|922000|390000||74480.38399288|2|Picture Show|5.15412732|0.939|858217|410|410|8|172|0|57.5|27.7566615|0.18568974
515|9|54|219|48|1|1965|1987|2007|A-||Seattle|Mall|Tacoma Mall|4502 S. Steele St. 1177|Tacoma|WA|98409|47.215559|-122.469674|1239523|593823.15||73420.33237692|1|none|21.28625732|0.935|664883|598|525||134|0|42.8|238.7213398|0.0891678
516|12|58|197|32|1|1980||1995|A++||New Jersey (Northern)|Mall|The Mall at Short Hills|1200 Morris Turnpike|Short Hills|NJ|7078|40.737912|-74.364056|1443000|607000||96019.36548818|2|none|63.29825917|0.95506667|1287296|1442.87|1165||143|25|96.9|1148.98339258|0.05509067
518|11|54|195|35|1|1995|1997|0|A+||New York|Mall|The Westchester|125 Westchester Avenue|White Plains|NY|10601|41.032431|-73.758328|809360|364094.1||117254.14547187|4|none|26.93854493|0.946|775899|1272|840||141|24|95.9|439.19554498|0.06133611
519|3|17|2|48|1|1987||0|C-||Other|Mall|Three Rivers Mall|351 Three Rivers Drive|Kelso|WA|98626|46.140175|-122.898227|406129|307563||59332.7188456|1|Regal|4.31947987|0.69|93126|245|245|5|55|0|6.9|16.51455719|0.2615559
520|6|54|2|16|1|1973||1995|B-||Other|Mall|Tippecanoe Mall|2415 Sagamore Pkwy., S.|Lafayette|IN|47905|40.392485|-86.853769|863719|374203.35||57930.63366334|1|none|9.60684337|0.899|190328|336.6|336.6||130|0|32.5|71.77749335|0.133842
521|11|62|186|5|1|1964|1998|2008|A+||Los Angeles|Mall|Topanga|6600 Topanga Canyon Boulevard|Canoga Park|CA|91303|34.190376|-118.605733|1953647.85|997880.34522892||92201.46766892|2|AMC|67.955917|0.95857895|1033830|842.7|680|16|279|7|83.3|1107.92680456|0.06133611
522|11|54|203|10|1|1980|1998|2000|A+||Palm Beach|Mall|Town Center at Boca Raton|6000 West Glades Road|Boca Raton|FL|33431|26.368453|-80.137054|1778727|800468.1||76971.77139121|1|none|78.29520994|0.991|758702|1139.5|945||208|1|81.3|1276.49461001|0.06133611
523|8|54|150|11|1|1986|1998|2009|B+||Atlanta|Mall|Town Center at Cobb|400 Earnest Barrett Pkwy|Kennesaw|GA|30144|34.014172|-84.561143|1281736|576782.55||91631.88117925|2|none|13.27521729|0.955|675163|463.5|463.5||161|2|64.7|127.46363112|0.10414906
524|6|54|2|17|1|1975||2009|B-||Other|Mall|Towne East Square|7700 E. Kellogg|Wichita|KS|67207|37.67976|-97.2477344|1145109|515412||58110.86411825|2|None|11.42727646|0.99|394688|301.95|301.95||116|2|55.2|85.37885222|0.133842
525|3||150|11|1|1976|1997|1999|C-||Atlanta|Mall|Southlake Mall|1000 Southlake Mall|Morrow|GA|30260|33.574426|-84.355284|1012583|272254||55497.15046658|2|none|7.40504532|0.69|565024|400|400||110|0|17.4|28.31152085|0.2615559
526|4|318|2|17|1|1980||1993|C||Other|Mall|Towne West Square|4600 W. Kellogg Dr.|Wichita|KS|67209|37.673829|-97.395681|898662|404397.9||58843.4818923|1|The Movie Machine|3.816999|0.79816667|416583|200.9|200.9|4|103|2|16.6|17.37942261|0.21962749
527|9|17|152|21|1|1959|1998|2008|A-||Baltimore|Mall|Towson Town Center|825 Dulaney Valley Road|Baltimore|MD|21204|39.404731|-76.601312|1023619|604490||70963.4325445|4|none|36.69279983|0.94296667|1031626|717.6|645||181|3|83.2|411.50279281|0.0891678
528|6|54|203|10|1|1987||2008|B-||Palm Beach|Mall|Treasure Coast Square|3174 N.W. Federal Highway|Stuart|FL|34957|27.241561|-80.274885|876113|382985.55||63733.22393653|1|Regal Cinema|12.29721905|0.929|332539|341.55|341.55|16|113|0|35|91.87862495|0.133842
529|4|60|161|36|1|1960||2007|C||Cincinnati|Mall|Tri-County Mall|11700 Princeton Pike|Cincinnati|OH|45246|39.29009|-84.466453|1300000|430000||75576.55638298|2|None|7.25984783|0.71816667|670008|220.5|220.5||180|0|41.9|33.05527809|0.21962749
530|8|62|171|7|1|1964||1993|B+||Fairfield County|Mall|Trumbull|5065 Main Street|Trumbull|CT|6611|41.229723|-73.219916|1131285.89|454983.24335979||96819.43530446|2|none|15.8238385|0.92785714|452271|545.9|455||153|4|71.8|151.93453104|0.10414906
531|7|17|2|4|1|1982||2003|B||Other|Mall|Tucson Mall|4500 N. Oracle Road|Tucson|AZ|85705|32.288925|-110.977972|1257044|579681||56915.25011589|2|none|22.750391|0.9638|602578|372.3|372.3||175|2|31.1|190.32133844|0.11953673
533|9|54|2|37|1|1976|2002|1995|A-||Other|Mall|Woodland Hills Mall|7021 S Memorial Drive|Tulsa|OK|74133|36.0622356|-95.886232|1097833|491349.6||66139.26397206|2|None|15.69580309|0.94|558584|546|455||165|1|72|176.02545561|0.0891678
534|6|4|2|26|1|1994||1995|B-||Other|Mall|Turtle Creek Mall|1000 Turtle Creek Drive|Hattiesburg|MS|39402|31.324887|-89.37446|844977|191590||51843.98582539|1|none|6.47641569|0.86|103668|340|340||82|0|18.7|48.38851497|0.133842
535|10|58|169|23|1|1977||2008|A||Detroit|Mall|Twelve Oaks Mall|27500 Novi Road|Novi|MI|48377|42.489648|-83.475785|1519000|550000||95529.51384576|2|none|27.62799842|0.92336667|534876|670.985|580||195|8|76.4|366.38981404|0.07540602
537|6|54|225|10|1|1972||2006|B-||Tampa-St. Petersburg|Mall|Tyrone Square Mall|6901 Tyrone Square|St. Petersburg|FL|33710|27.7919|-82.735216|960215|432096.75||60941.19294453|1|Tyrone Square|14.05800242|0.94|619877|341.55|341.55|6|132|0|51.6|105.03431113|0.133842
538|12|35|1521|46|1|1968|2005|2005|A++||D.C. Metro|Mall|Tysons Corner Center|1961 Chain Bridge Road|McLean|VA|22102|38.919606|-77.225881|1971000|1087000||134668.26485127|3|AMC|52.886494|0.931|1366372|981|820|16|272|30|96.4|959.99011803|0.05509067
539|10|17|1521|46|1|1988||1997|A||D.C. Metro|Mall|Tysons Galleria|2001 International Drive|McLean|VA|22102|38.922978|-77.226124|806851|294918||135071.50639034|3|none|29.542776|0.94836667|1353524|1034.25|1034.25||94|27|96.2|391.782714|0.07540602
540|3|44|206|39|1|1972||1990|C-||Pittsburgh|Mall|Uniontown Mall|1368 Mall Run Road|Uniontown|PA|15401|39.906088|-79.744713|700000|168000||48933.98174107|1|Carmike|2.27269398|0.65|70826|151.9|151.9|6|60|0|7.1|8.68913291|0.2615559
541|8|66|2|45|1|1973||2000|B+||Other|Mall|University Mall (UT)|575 E. University Parkway|Orem|UT|84097|40.2734|-111.6846|929966|464983||68081.87345207|1|Cinemark|16.28360536|0.86785714|334183|401.7|401.7||193|0|64.9|156.34903911|0.10414906
542|6|13|2|47|1|1979||2005|B-||Other|Mall|University Mall (VT)|155 Dorset Street|South Burlington|VT|5043|44.465005|-73.181202|612000|306000||74746.68158463|1|None|9.25096282|0.84427083|135115|371.25|371.25||86|0|48.9|69.11853321|0.133842
543|6||225|10|1|1974|2007|2008|B-||Tampa-St. Petersburg|Mall|University Mall|2200 East Fowler Avenue|Tampa|FL|33612|28.054723|-82.434329|1200000|428842||63530.01483062|2|Regal|11.87861151|0.82427083|815816|326.7|326.7|16|145|1|34.9|88.75100033|0.133842
546|8|54|2|16|1|1979||2008|B+||Other|Mall|University Park Mall|6501 N. Grape Road|Mishawaka|IN|46545|41.719541|-86.187983|918532|413519.4||59033.44906793|1|none|12.65332203|0.956|306891|458.35|360||150|0|65.5|121.49242731|0.10414906
547|12|62|216|5|1|1977|1998|1997|A++||San Diego|Mall|University Town Centre (UTC)|4545 La Jolla Village Drive|San Diego|CA|92122|32.8564|-117.2095|1410070.9|824920.04491881||99987.45785817|1|none|101.94889792|0.95506667|892138|1455.2|1250||150|6|88.3|1850.56575234|0.05509067
548|2|60|2|36|1|1971||1992|D||Other|Mall|Upper Valley Mall|1475 Upper Valley Pike|Springfield|OH|45504|39.945491|-83.853439|739569|264686||57494.91317742|1|Chakeres Theaters|1.34294078|0.26|125177|142.1|142.1|5|61|0|14.2|4.34147035|0.30932856
549|9|62|186|5|1|1992||2009|A-||Los Angeles|Mall|Valencia Town Center|24201 W. Valencia Blvd|Valencia|CA|91355|34.413345|-118.557656|988126.02|585057.86568406||107420.63795584|2|Edwards|20.346348|0.92296667|369110|587.6|510|12|178|1|81.5|228.18043499|0.0891678
550|3|168|2|44|1|1983||2008|C-||Other|Mall|Valle Vista Mall|2020 S. Expressway 83|Harlingen|TX|78552|26.178843|-97.710123|650623|262863||44684.68673905|1|none|3.972716|0.71|156427|151.9|151.9||75|0|8.5|15.18878373|0.2615559
551|12|62|218|5|1|1986|1998|2002|A++||San Jose|Mall|Valley Fair|2855 Stevens Creek Blvd|San Jose|CA|95050|37.323437|-121.944211|1410070.9|658049.4632618||135755.76797509|2|none|87.78889676|0.97506667|1646803|1380.3|1295||262|8|97|1593.53488937|0.05509067
552|7|17|2|28|1|1978|1997|2001|B||Other|Mall|Valley Hills Mall|1960 Highway 70 SE #244|Hickory|NC|28602|35.7067|-81.306|928257|316741||58978.84699417|2|none|5.918043|0.8638|156760|397.8|397.8||95|0|3.4|49.50815415|0.11953673
553|7|44|2|21|1|1974|1997|1999|B||Other|Mall|Valley Mall (MD)|17301 Valley Mall Road|Hagerstown|MD|21740|39.621225|-77.771083|794794|243764||66571.7712911|1|RC Theater|7.58056408|0.989|148119|420|420|16|91|0|7.8|63.41618927|0.11953673
554|9|17|2|5|1|1967|1998|2002|A-||Other|Mall|Valley Plaza Mall|2701 Ming Avenue|Bakersfield|CA|93304|35.339263|-119.032994|1184357|527389||67822.54426576|1|Reading Cinemas Valley Plaza 16|28.08457291|0.98296667|574589|598|515|16|142|0|16.2|314.96316016|0.0891678
555|6|119|2|13|1|1975|2009||B-||Other|Mall|Valley West Mall|1551 Valley West Dr.|West Des Moines|IA|50266|41.597498|-93.749501|859399|429699.5||75979.44315057|2|None|7|0.86427083|426479|420.75|420.75||120|3|85.9|52.30047313|0.133842
556|6|62|207|48|1|1977||1993|B-||Portland|Mall|Vancouver|8700 N.E. Vancouver Mall Drive|Vancouver|WA|98662|45.656664|-122.582089|929029|409688||78890.89552843|2|Cinetopia|11.41241501|0.85427083|726902|326.7|326.7|24|136|0|45.9|85.26781493|0.133842
557|8|44|2|39|1|1968||2007|B+||Other|Mall|Viewmont Mall|100 Viewmont Mall|Scranton|PA|18508|41.4639|-75.6572|689226|165985||57187.42825465|1|none|5.87177467|0.994|191775|450|450||70|0|23.7|56.37856646|0.10414906
558|11|35|217|5|1|1985|1998|2005|A+||San Francisco|Mall|Village at Corte Madera|1618 Redwood Highway|Corte Madera|CA|94925|37.9273451|-122.5149807|501000|265000||127182.74411518|1|none|20.33176008|0.949|329412|1879|1310||57|10|91.3|331.48109797|0.06133611
560|3|321|210|46|1|1991||1993|C-||Richmond|Mall|Virginia Center Commons|10101 Brook Road|Glen Allen|VA|23059|37.676353|-77.456559|774619|280964||79954.97771962|1|None|2.45333986|0.5|454304|191.1|191.1||89|1|54.1|9.3797917|0.2615559
561|8|17|2|5|1|1964|1997|1997|B+||Other|Mall|Visalia Mall|2031 South Mooney Blvd.|Visalia|CA|93277|36.312528|-119.314069|435498|178498||64720.63354202|1|none|11.114107|0.96785714|249190|509.85|509.85||67|0|38.1|106.71346494|0.10414906
562|6|17|1316|44|1|1989||2006|B-||Dallas / Fort Worth|Mall|Vista Ridge Mall|2401 South Stemmons Freeway|Lewisville|TX|75067|33.00696|-96.972034|1062312|392102||92277.8639102|2|Cinemark|10.14465121|0.79427083|823471|321.75|321.75|15|133|3|86.3|75.79572255|0.133842
563|9|46|2|35|1|1989||2008|A-||Other|Mall|Walden Galleria|One Walden Galleria|Buffalo|NY|14225|42.908939|-78.761812|1579953|478894||61932.8470324|2|Regal Cinema|32.279896|0.90296667|726116|722.8|630|16|200|1|16.9|362.01291311|0.0891678
564|4|4|2|11|1|1980||1992|C||Other|Mall|Walnut Square|816 Walnut Square Blvd.|Dalton|GA|30720|34.6667218|-82.9662742|495970|170535|149|51989.5780708|1|Carmike Cinema|3.72754194|0.86816667|85602|230.3|230.3|12|75|0|5.6|16.97210995|0.21962749
565|11|54|185|35|1|1962|1998|1999|A+||Long Island|Mall|Walt Whitman Mall|160 Walt Whitman Road|Huntington Station|NY|11746|40.8252619|-73.4121605|1084455|488172.15||122265.05315834|1|None|28.44102861|0.988|831632|943.4|615||89|12|84.7|463.69145372|0.06133611
566|5|17|2|37|1|1984||1986|C+||Other|Mall|Washington Park Mall|2350 SE Washington Boulevard|Bartlesville|OK|74006|36.716165|-95.934828|356160|161864||60379.228657|1|Hollywood|4.17069369|0.85571429|47425|303.8|303.8|8|46|0|46.3|22.46054976|0.18568974
567|3|321|178|16|1|1974||1999|C-||Indianapolis|Mall|Washington Square|10202 E. Washington Street|Indianapolis|IN|46229|39.775251|-85.987307|971921|347167||56329.41345776|1|Karasotes Theatres|3.86559787|0.67|545767|147|147|12|76|1|27.7|14.7792417|0.2615559
568|12|35|207|38|1|1974|1999|2005|A++||Portland|Mall|Washington Square Mall|9585 SW Washington Square Road|Tigard|OR|97723|45.44924|-122.783324|1296000|573000||91894.52035664|1|none|44.08799276|0.951|1038749|1550|1255||178|4|92.5|800.28064215|0.05509067
569|10|17|160|15|1|1976||2001|A||Chicago|Mall|Water Tower Place|845 N. Michigan Ave|Chicago|IL|60611|41.898114|-87.623915|795745|410808||72211.65335138|7|none|31.72129313|0.96836667|2389131|782.25|782.25||90|10|98.9|420.67320661|0.07540602
570|9|4|220|25|1|1969|2007|2002|A-||St. Louis|Mall|West County Center|80 West County Center|Des Peres|MO|63131|38.601358|-90.446492|1196804|382853||85867.7661267|2|none|19.62599|0.89|745498|435|315||162|2|85.7|220.1017566|0.0891678
571|4|33|2|39|1|1981||1995|C||Other|Mall|West Manchester Mall|1800 Loucks Road|York|PA|17408|39.974909|-76.76945|702000|296782||67670.2792996|1|Regal Cinemas|3.14832424|0.69816667|263978|142.1|142.1|13|48|0|25.6|14.33483674|0.21962749
572|3||202|10|1|1996|1996|1998|C-||Orlando|Mall|West Oaks Mall|9401 West Colonial Drive|Ocoee|FL|34761|28.552037|-81.514755|1065991|411345||65552.66416266|1|AMC|4.41646494|0.67|720953|147|147|14|102|1|57.4|16.88535775|0.2615559
573|5|36|2|25|1|1981||2006|C+||Other|Mall|West Park Mall|3049 William St.|Cape Girardeau|MO|63703|37.297834|-89.570514|511109|220752||55521.83048318|1|None|4.6862728|0.77571429|76565|279.3|279.3||64|0|17.8|25.23711188|0.18568974
574|4|318|2|17|1|1988||2009|C||Other|Mall|West Ridge Mall|1801 S.W. Wanamaker Road|Topeka|KS|66604|39.03407|-95.762229|1013982|456291.9||61620.15312002|2|West Ridge|5.09606|0.72816667|165134|254.8|254.8|8|110|0|55.5|23.20319716|0.21962749
575|9|54|2|43|1|1972|1991|1994|A-||Other|Mall|West Town Mall|7600 Kingston Pike|Knoxville|TN|37919|35.928323|-84.036298|1281469|602455.5||66136.6100745|1|Regal|14.09019504|0.987|376896|499.2|425|9|128|0|76.4|158.01886581|0.0891678
576|4|17|2|5|1|1995|1995|1997|C||Other|Mall|West Valley Mall|3200 North Naglee Road|Tracy|CA|95304|37.759211|-121.462125|883753|535463||99380.07598879|1|Cinemark|10.29652737|0.85816667|142752|235.2|235.2|14|96|0|47.2|46.8817782|0.21962749
578|10|58|2|7|1|1974||1997|A||Other|Mall|Westfarms|500 Westfarms Mall|farmington|CT|6032|41.722777|-72.763333|1266000|497000||75227.46547387|2|none|25.27605823|0.92336667|606748|696.21|595||158|6|70.8|335.19946438|0.07540602
579|5|4|2|41|1|1975|1995|1996|C+||Other|Mall|Westgate Mall|205 West Blackstock Road|Spartanburg|SC|29301|34.938917|-81.991336|950777|241018|130|58949.36652536|1|Regal|5.30978575|0.82|219302|330|330|8|128|0|14.5|28.59493308|0.18568974
582|7|318|201|5|1|1974|1998|2008|B||Orange County|Mall|Westminster Mall|1025 Westminster Mall|Westminster|CA|92683|33.749488|-118.014305|1216695|547512.75||84994.70070558|2|None|7.757455|0.84|1970598|357|357||155|1|74.7|64.89599315|0.11953673
583|5|17|2|23|1|1972|1996|1993|C+||Other|Mall|Westwood Mall|1850 W. Michigan Avenue|Jackson|MI|49202|42.247537|-84.436152|515631|143943||54058.54716497|1|none|3.24852051|0.79571429|117968|249.9|249.9||57|0|10.9|17.49434555|0.18568974
584|7|62|1521|21|1|1960||2008|B||D.C. Metro|Mall|Wheaton|11160 Veirs Mill Road|Wheaton|MD|20902|39.039114|-77.054051|1503716.83|645534.84158474||113268.13590255|2|Montgomery Cinema|23.438964|0.8838|1485591|397.8|397.8|11|173|14|95.7|196.08168493|0.11953673
585|3|17|2|51|1|1978||1995|C-||Other|Mall|White Mountain Mall|2441 Foothill Blvd.|Rock Springs|WY|82901|41.579593|-109.263544|337522|243040||79188.35176507|1|Star Stadium|3.62883744|0.79|27781|210.7|210.7|10|50|0|35.2|13.87404161|0.2615559
586|5|54|2|15|1|1977|||C+||Other|Mall|White Oaks Mall|2501 W. Wabash Avenue|Springfield|IL|62704|39.764189|-89.704634|925382|416476.8||67748.95546967|2|none|7.99658037|0.795|162006|352.8|352.8||152|0|76|43.06420097|0.18568974
590|2|182|154|20|1|1978|2006||D||Boston|Mall|Woburn Mall|296 Mishawum Road|Woburn|MA|1801|42.503611|-71.1338938|237000|118500||103778.84667106|1|none|0.98205646|0.63|1145809|137.2|137.2||28|9|93|3.17480044|0.30932856
591|7|54|188|43|1|1997|2002|0|B||Memphis|Mall|Wolfchase Galleria|2760 N Germantown Parkway|Memphis|TN|38133|35.200866|-89.791861|1151500|518226.75||78917.77870544|2|Malco Theatres|16.99903247|0.97|415461|459|459|5|130|2|64.1|142.20760481|0.11953673
592|9|54|160|15|1|1971||1995|A-||Chicago|Mall|Woodfield|5 Woodfield Mall|Schaumberg|IL|60173|42.0494|-88.037906|2154882|967649.85||90504.12873805|3|None|44.6225509|0.958|926287|707.2|660||242|4|70.4|500.43344752|0.0891678
593|9|44|2|23|1|1968|2005|1998|A-||Other|Mall|Woodland Mall|3195 28th Street, SE|Grand Rapids|MI|49512|42.912637|-85.588665|976292|259745||68045.92682004|1|Celebration Cinema|8.86535316|0.984|511596|619|445|8|111|0|67.3|99.42325471|0.0891678
594|11|17|177|44|1|1994||2004|A+||Houston|Mall|The Woodlands Mall|1201 Lake Woodlands Drive|Woodlands|TX|77380|30.166165|-95.45688|1455040|700021||93297.3650813|2|none|55.90967345|0.99357895|548699|837.4|760||178|2|80|911.52954136|0.06133611
595|4|44|2|39|1|1971||2007|C||Other|Mall|Wyoming Valley Mall|29 Wyoming Valley Mall|Wilkes-Barre|PA|18702|41.24859|-75.841716|832253|213802||57992.3126765|1|none|7.36985636|0.84416667|212565|381.22|381.22||89|0|12.9|33.55616497|0.21962749
596|6|134|2|48|1|1972||2003|B-||Other|Mall|Valley Mall (WA)|2529 Main Street|Union Gap|WA|98903|46.565606|-120.479193|650000|325000||59048.48972064|2|none|9.33831788|0.84427083|158494|351.45|351.45||55|0|2|69.77120622|0.133842
598|11|54|154|20|1||2002|2006|A+||Boston|Mall|The Shops at Chestnut Hill|199 Boylston St|Chestnut Hill|MA|2467|42.3205752|-71.1748808|470073|211530.15||101990.63563949|2|Cinema de Lux|10.87531386|0.969|1730333|959.3|705|6|60|35|99.8|177.30688167|0.06133611
599|8|26|2|35|1|1966|2005|2007|B+||Other|Mall|Colonie Center|1417 Central Ave.|Albany|NY|12205|42.7075161|-73.8213251|1300000|382000||71826.1728384|3|Regal|18.16549029|0.87785714|503692|499.55|499.55|13|105|1|55.8|174.41818864|0.10414906
600|7|17|2|15|1|1976|1997|1999|B||Other|Mall|Market Place Shopping Center|2000 North Neil Street|Champaign|IL|61820|40.1399644|-88.2447107|875900|491086||57177.68444049|1|none|20.23983666|0.9738|169665|418.2|418.2||113|0|39|169.31897138|0.11953673
602|8|17|1316|44|1|1971|1997|2005|B+||Dallas / Fort Worth|Mall|Town East Mall|2063 Town East Mall|Mesquite|TX|75150|32.808452|-96.626299|1223098|413712||67263.69699766|2|none|20.025279|0.96785714|1035149|432.6|432.6||158|6|39.5|192.2751786|0.10414906
603|8|17|2|10|1|1978|1997|1995|B+||Other|Mall|The Oaks Mall|6419 Newberry Road|Gainesville|FL|32605|29.659463|-82.412211|906791|348924||56798.05694631|1|none|16.47924781|0.95785714|228845|463.5|463.5||150|0|50.7|158.22752409|0.10414906
604|9|17|2|30|1|1968|1997|2003|A-||Other|Mall|Westroads Mall|1000 California Street|Omaha|NE|68114|41.266078|-96.067914|1060005|530969||74309.86715542|2|Rave Motion Pictures Westroads|19|0.95296667|706400|546|546|14|147|3|81.7|213.08139745|0.0891678
605|7|17|2|7|1|1990||2003|B||Other|Mall|The Shoppes at Buckland Hills|194 Buckland Hills Drive|Manchester|CT|6042|41.809394|-72.547632|1063932|551321||71927.80761788|2|none|11.7722675|0.9638|444696|387.6|387.6||147|1|57|98.48242639|0.11953673
606|7|319|2|26|1|1984|2007|1998|B||Other|Mall|Northpark Mall (MS)|1200 E. County Line Road|Ridgeland|MS|39157|32.3995322|-90.133601|956266|300000||67698.36035928|2|None|12.03604839|0.8938|252043|408|408||130|0|47.2|100.68911951|0.11953673
607|7|319|195|35|1|1980|2007|1994|B||New York|Mall|Galleria at White Plains|100 Main Street|White Plains|NY|10601|41.031973|-73.770491|862394|330000||114284.74391488|4|None|10.69217331|0.8238|825254|377.4|377.4||130|26|96.5|89.44675873|0.11953673
609|3|224|150|11|1|1965||2004|C-||Atlanta|Mall|North Dekalb Mall|2050 Lawrenceville Highway|Decatur|GA|30033|33.809072|-84.273762|635000|317500||77919.59372881|1|AMC Theaters|3.04967889|0.67|1160186|147|147|16|59|9|83.7|11.6597595|0.2615559
610|3|103|2|28|1|1986||2006|C-||Other|Mall|Golden East Crossing|1100 N Wesleyan Blvd.|Rocky Mount|NC|27804|35.972371|-77.805886|583183|298933||54874.16984169|1|None|1.9267365|0.69|87355|240.1|240.1||70|0|9.1|7.36644251|0.2615559
